Group: [4345, 7029, 2500]
4345:
< 0, 29, 3237.239024177677, Request, 4345 >
413:
< 0, 29, 2511.098036972649, Request, 413 >
< 29, 290, 2512.2886248085783, Request, 413 >
< 290, 159, 2512.642538441107, Request, 413 >
< 159, 382, 2513.63190842489, Request, 413 >
< 382, 294, 2515.5973279323343, Request, 413 >
< 294, 382, 2517.1401281150975, Response, 413 >
< 382, 159, 2517.7992214404426, Response, 413 >
< 159, 329, 2518.591092518682, Request, 413 >
< 329, 244, 2518.973739502838, Request, 413 >
< 244, 329, 2519.4798447003914, Response, 413 >
< 329, 159, 2520.294348576612, Response, 413 >
< 159, 290, 2521.82997447232, Response, 413 >
< 290, 29, 2523.0525818429282, Response, 413 >
< 29, 0, 2523.867794840001, Response, 413 >
467:
< 0, 29, 2251.4562878375455, Request, 467 >
< 29, 290, 2252.5311430403963, Request, 467 >
< 290, 159, 2253.912473214716, Request, 467 >
< 159, 329, 2254.224966071281, Request, 467 >
< 329, 244, 2254.5037747278616, Request, 467 >
< 244, 329, 2255.330545065526, Response, 467 >
< 329, 159, 2255.7723802335167, Response, 467 >
< 159, 382, 2256.164261254163, Request, 467 >
< 382, 294, 2257.067040478287, Request, 467 >
< 294, 382, 2258.694974770381, Response, 467 >
< 382, 159, 2259.585206666711, Response, 467 >
< 159, 290, 2261.3111808618005, Response, 467 >
< 290, 29, 2261.5534289464, Response, 467 >
< 29, 0, 2262.4263105602654, Response, 467 >
478:
< 0, 29, 1916.6673615819245, Request, 478 >
< 29, 290, 1918.5968936786105, Request, 478 >
< 290, 159, 1920.1497583284035, Request, 478 >
< 159, 329, 1920.3540368556955, Request, 478 >
< 329, 244, 1921.7768778756194, Request, 478 >
< 244, 329, 1922.6513554722528, Response, 478 >
< 329, 159, 1923.568464841409, Response, 478 >
< 159, 382, 1924.8841585235562, Request, 478 >
< 382, 294, 1925.746003989549, Request, 478 >
< 294, 382, 1927.6822555042463, Response, 478 >
< 382, 159, 1928.7498099055613, Response, 478 >
< 159, 290, 1930.5780139354433, Response, 478 >
< 290, 29, 1930.7982560655196, Response, 478 >
< 29, 0, 1931.8973788699548, Response, 478 >
489:
< 0, 29, 1456.3239842461137, Request, 489 >
< 29, 290, 1457.0473162971593, Request, 489 >
< 290, 159, 1457.9347502217538, Request, 489 >
< 159, 329, 1459.285903017291, Request, 489 >
< 329, 244, 1460.957029128429, Request, 489 >
< 244, 329, 1461.182400292595, Response, 489 >
< 329, 159, 1461.5458366484586, Response, 489 >
< 159, 382, 1462.1069502846367, Request, 489 >
< 382, 294, 1463.7445868324685, Request, 489 >
< 294, 382, 1464.3007892277844, Response, 489 >
< 382, 159, 1465.7316478675004, Response, 489 >
< 159, 290, 1466.7739988204053, Response, 489 >
< 290, 29, 1467.2408730075822, Response, 489 >
< 29, 0, 1467.475615643281, Response, 489 >
539:
< 0, 29, 506.2206368034239, Request, 539 >
< 29, 290, 508.09410276173736, Request, 539 >
< 290, 159, 508.6275045955609, Request, 539 >
< 159, 382, 510.0712395927561, Request, 539 >
< 382, 294, 510.4706734193905, Request, 539 >
< 294, 382, 512.4015161707185, Response, 539 >
< 382, 159, 513.7633672350768, Response, 539 >
< 159, 329, 515.3345491477338, Request, 539 >
< 329, 244, 515.8838826487282, Request, 539 >
< 244, 329, 517.1432840986082, Response, 539 >
< 329, 159, 517.7844513345126, Response, 539 >
< 159, 290, 518.4887749515065, Response, 539 >
< 290, 29, 519.9253903128822, Response, 539 >
< 29, 0, 520.5477920206863, Response, 539 >
605:
< 0, 29, 3451.305384880602, Request, 605 >
< 29, 290, 3451.8911831732275, Request, 605 >
< 290, 159, 3453.062859849519, Request, 605 >
< 159, 329, 3454.517162849546, Request, 605 >
< 329, 244, 3456.176674198635, Request, 605 >
< 244, 329, 3458.020392899189, Response, 605 >
< 329, 159, 3458.5340891854494, Response, 605 >
< 159, 382, 3459.7525141908663, Request, 605 >
< 382, 294, 3460.0706684053403, Request, 605 >
< 294, 382, 3460.7412704746603, Response, 605 >
< 382, 159, 3462.148820608553, Response, 605 >
< 159, 290, 3463.1435421059746, Response, 605 >
< 290, 29, 3463.8669318615357, Response, 605 >
< 29, 0, 3464.3165969594515, Response, 605 >
608:
< 0, 29, 2118.539863844476, Request, 608 >
< 29, 290, 2119.0429293885436, Request, 608 >
< 290, 159, 2119.845866813386, Request, 608 >
< 159, 329, 2120.3366865671082, Request, 608 >
< 329, 244, 2120.995638135547, Request, 608 >
< 244, 329, 2122.388409312106, Response, 608 >
< 329, 159, 2123.24593603807, Response, 608 >
< 159, 382, 2124.9305483725443, Request, 608 >
< 382, 294, 2126.5375364084643, Request, 608 >
< 294, 382, 2128.152465875142, Response, 608 >
< 382, 159, 2128.7495339893294, Response, 608 >
< 159, 290, 2130.2938056064327, Response, 608 >
< 290, 29, 2130.7718949136533, Response, 608 >
< 29, 0, 2131.7186816790636, Response, 608 >
610:
< 0, 29, 2764.7429547758047, Request, 610 >
< 29, 290, 2765.1514232775266, Request, 610 >
< 290, 159, 2765.887175874398, Request, 610 >
< 159, 329, 2766.4123238900556, Request, 610 >
< 329, 244, 2766.9011737388423, Request, 610 >
< 244, 329, 2767.785148849252, Response, 610 >
< 329, 159, 2769.2517894641715, Response, 610 >
< 159, 382, 2770.2629612557503, Request, 610 >
< 382, 294, 2770.9576322234866, Request, 610 >
< 294, 382, 2772.8670143323257, Response, 610 >
< 382, 159, 2773.1494850828476, Response, 610 >
< 159, 290, 2773.4007429439303, Response, 610 >
< 290, 29, 2774.9762658444192, Response, 610 >
< 29, 0, 2776.3099804679828, Response, 610 >
621:
< 0, 29, 2545.2049014238114, Request, 621 >
< 29, 290, 2545.8898061169602, Request, 621 >
< 290, 159, 2546.6934139389914, Request, 621 >
< 159, 382, 2547.8702389214386, Request, 621 >
< 382, 294, 2549.4564604473217, Request, 621 >
< 294, 382, 2550.674609894167, Response, 621 >
< 382, 159, 2551.972780428924, Response, 621 >
< 159, 329, 2553.15321970494, Request, 621 >
< 329, 244, 2554.335799562268, Request, 621 >
< 244, 329, 2555.551838166858, Response, 621 >
< 329, 159, 2557.4436743022, Response, 621 >
< 159, 290, 2558.281334778721, Response, 621 >
< 290, 29, 2558.924119407581, Response, 621 >
< 29, 0, 2560.762804332171, Response, 621 >
630:
< 0, 29, 3426.203923235321, Request, 630 >
< 29, 290, 3428.0628178697707, Request, 630 >
< 290, 159, 3428.6052607439856, Request, 630 >
< 159, 382, 3430.089297720512, Request, 630 >
< 382, 294, 3431.3340400517714, Request, 630 >
< 294, 382, 3432.7389139607526, Response, 630 >
< 382, 159, 3434.0228408256057, Response, 630 >
< 159, 329, 3434.6334718994217, Request, 630 >
< 329, 244, 3436.123306327945, Request, 630 >
< 244, 329, 3436.762207380055, Response, 630 >
< 329, 159, 3437.01622878677, Response, 630 >
< 159, 290, 3438.4276068502872, Response, 630 >
< 290, 29, 3439.530330891612, Response, 630 >
< 29, 0, 3439.8965428489455, Response, 630 >
693:
< 0, 29, 2476.3952853456703, Request, 693 >
< 29, 290, 2477.617425120557, Request, 693 >
< 290, 159, 2478.8443338535744, Request, 693 >
< 159, 382, 2480.6719576826117, Request, 693 >
< 382, 294, 2480.9209378840665, Request, 693 >
< 294, 382, 2481.5240469051987, Response, 693 >
< 382, 159, 2482.0661895161643, Response, 693 >
< 159, 329, 2483.4830773083913, Request, 693 >
< 329, 244, 2484.612841083497, Request, 693 >
< 244, 329, 2485.4033937475633, Response, 693 >
< 329, 159, 2485.6456694672293, Response, 693 >
< 159, 290, 2487.331414574305, Response, 693 >
< 290, 29, 2488.1800078187257, Response, 693 >
< 29, 0, 2488.411156442866, Response, 693 >
728:
< 0, 29, 2667.6281358627625, Request, 728 >
< 29, 290, 2668.9286807018757, Request, 728 >
< 290, 159, 2670.6492023000765, Request, 728 >
< 159, 382, 2671.035099221038, Request, 728 >
< 382, 294, 2672.4119835138317, Request, 728 >
< 294, 382, 2673.6679989206145, Response, 728 >
< 382, 159, 2675.3344589014523, Response, 728 >
< 159, 329, 2677.2281267668523, Request, 728 >
< 329, 244, 2678.276176072204, Request, 728 >
< 244, 329, 2678.6842333692794, Response, 728 >
< 329, 159, 2680.4717340996476, Response, 728 >
< 159, 290, 2681.7346398088307, Response, 728 >
< 290, 29, 2683.710259617978, Response, 728 >
< 29, 0, 2683.9674123750447, Response, 728 >
770:
< 0, 29, 1816.0201544629313, Request, 770 >
< 29, 290, 1816.619485128893, Request, 770 >
< 290, 159, 1817.825098791902, Request, 770 >
< 159, 329, 1819.0369608911508, Request, 770 >
< 329, 244, 1820.6350361675761, Request, 770 >
< 244, 329, 1822.507578537759, Response, 770 >
< 329, 159, 1824.2258527405736, Response, 770 >
< 159, 382, 1825.8914142493854, Request, 770 >
< 382, 294, 1827.8206258468972, Request, 770 >
< 294, 382, 1828.3034617268588, Response, 770 >
< 382, 159, 1829.953050803635, Response, 770 >
< 159, 290, 1831.3127561145443, Response, 770 >
< 290, 29, 1831.9783227733906, Response, 770 >
< 29, 0, 1833.497676925253, Response, 770 >
866:
< 0, 29, 3158.0481975884823, Request, 866 >
< 29, 290, 3159.684570850499, Request, 866 >
< 290, 159, 3161.420973066443, Request, 866 >
< 159, 382, 3161.865623522047, Request, 866 >
< 382, 294, 3163.0496073418008, Request, 866 >
< 294, 382, 3164.4971595410693, Response, 866 >
< 382, 159, 3164.729801498642, Response, 866 >
< 159, 329, 3166.6202090201746, Request, 866 >
< 329, 244, 3167.5640253783536, Request, 866 >
< 244, 329, 3167.828294473155, Response, 866 >
< 329, 159, 3168.2914398718244, Response, 866 >
< 159, 290, 3168.861826239774, Response, 866 >
< 290, 29, 3169.735436497649, Response, 866 >
< 29, 0, 3170.37383780977, Response, 866 >
904:
< 0, 29, 1337.040933599589, Request, 904 >
< 29, 290, 1338.803611297102, Request, 904 >
< 290, 159, 1340.7782497926858, Request, 904 >
< 159, 329, 1342.3201745499578, Request, 904 >
< 329, 244, 1342.9149183038746, Request, 904 >
< 244, 329, 1343.6679457704079, Response, 904 >
< 329, 159, 1345.4671029965498, Response, 904 >
< 159, 382, 1347.1997754110098, Request, 904 >
< 382, 294, 1348.5107362712638, Request, 904 >
< 294, 382, 1350.1994604756064, Response, 904 >
< 382, 159, 1350.603718739948, Response, 904 >
< 159, 290, 1351.6230677578951, Response, 904 >
< 290, 29, 1353.355813292901, Response, 904 >
< 29, 0, 1354.0792685192012, Response, 904 >
1006:
< 0, 29, 3051.5520470581478, Request, 1006 >
< 29, 290, 3052.148264478936, Request, 1006 >
< 290, 159, 3052.9063069480767, Request, 1006 >
< 159, 382, 3054.2606176982954, Request, 1006 >
< 382, 294, 3055.565368588916, Request, 1006 >
< 294, 382, 3057.0479220403545, Response, 1006 >
< 382, 159, 3058.4127853766963, Response, 1006 >
< 159, 329, 3059.2509981809944, Request, 1006 >
< 329, 244, 3060.821675446721, Request, 1006 >
< 244, 329, 3061.43545160805, Response, 1006 >
< 329, 159, 3061.9125921996815, Response, 1006 >
< 159, 290, 3062.1286498732984, Response, 1006 >
< 290, 29, 3062.745332884961, Response, 1006 >
< 29, 0, 3064.3113107221084, Response, 1006 >
1013:
< 0, 29, 769.6940737169351, Request, 1013 >
< 29, 290, 771.2975215980422, Request, 1013 >
< 290, 159, 772.2685655868706, Request, 1013 >
< 159, 329, 773.407848762796, Request, 1013 >
< 329, 244, 773.646799878375, Request, 1013 >
< 244, 329, 774.0532482770482, Response, 1013 >
< 329, 159, 775.3411227336258, Response, 1013 >
< 159, 382, 776.5444964080882, Request, 1013 >
< 382, 294, 778.382324724095, Request, 1013 >
< 294, 382, 780.0072208272052, Response, 1013 >
< 382, 159, 781.969343158438, Response, 1013 >
< 159, 290, 782.3940705006077, Response, 1013 >
< 290, 29, 783.7811488933487, Response, 1013 >
< 29, 0, 784.7666453498322, Response, 1013 >
1018:
< 0, 29, 1375.8886582855928, Request, 1018 >
< 29, 290, 1377.243856155667, Request, 1018 >
< 290, 159, 1378.2294339074383, Request, 1018 >
< 159, 329, 1379.7309422313574, Request, 1018 >
< 329, 244, 1380.9797304866484, Request, 1018 >
< 244, 329, 1382.7596495420767, Response, 1018 >
< 329, 159, 1384.5350961866072, Response, 1018 >
< 159, 382, 1386.3087728682249, Request, 1018 >
< 382, 294, 1387.6900691406074, Request, 1018 >
< 294, 382, 1389.4585672375247, Response, 1018 >
< 382, 159, 1391.203287222832, Response, 1018 >
< 159, 290, 1393.1565310470494, Response, 1018 >
< 290, 29, 1393.6710463242896, Response, 1018 >
< 29, 0, 1395.0501396323182, Response, 1018 >
1060:
< 0, 29, 1048.8816418332979, Request, 1060 >
< 29, 290, 1050.5327353189493, Request, 1060 >
< 290, 159, 1050.91495012733, Request, 1060 >
< 159, 329, 1052.6754049210092, Request, 1060 >
< 329, 244, 1053.2348418929923, Request, 1060 >
< 244, 329, 1054.5326552409404, Response, 1060 >
< 329, 159, 1055.323446490756, Response, 1060 >
< 159, 382, 1056.9620252211128, Request, 1060 >
< 382, 294, 1058.959691666174, Request, 1060 >
< 294, 382, 1060.1469230893206, Response, 1060 >
< 382, 159, 1060.6049070522145, Response, 1060 >
< 159, 290, 1061.13105270359, Response, 1060 >
< 290, 29, 1063.1223010039346, Response, 1060 >
< 29, 0, 1063.694992279774, Response, 1060 >
1083:
< 0, 29, 2563.4824056607417, Request, 1083 >
< 29, 290, 2564.7707780405985, Request, 1083 >
< 290, 159, 2566.6049001588844, Request, 1083 >
< 159, 382, 2568.0815916328975, Request, 1083 >
< 382, 294, 2568.6220790437474, Request, 1083 >
< 294, 382, 2570.4912997439237, Response, 1083 >
< 382, 159, 2572.4605645254314, Response, 1083 >
< 159, 329, 2573.578019829072, Request, 1083 >
< 329, 244, 2573.9436460963566, Request, 1083 >
< 244, 329, 2575.4989780716073, Response, 1083 >
< 329, 159, 2575.7953794510904, Response, 1083 >
< 159, 290, 2577.1481298054164, Response, 1083 >
< 290, 29, 2578.4339072819243, Response, 1083 >
< 29, 0, 2579.9460848230574, Response, 1083 >
1113:
< 0, 29, 3292.124347754532, Request, 1113 >
< 29, 290, 3292.688685058899, Request, 1113 >
< 290, 159, 3293.2236456691458, Request, 1113 >
< 159, 329, 3294.363770145241, Request, 1113 >
< 329, 244, 3295.1490863711274, Request, 1113 >
< 244, 329, 3295.7932164282297, Response, 1113 >
< 329, 159, 3297.197744114038, Response, 1113 >
< 159, 382, 3298.0704875381803, Request, 1113 >
< 382, 294, 3299.642838950232, Request, 1113 >
< 294, 382, 3301.202180912231, Response, 1113 >
< 382, 159, 3303.1063866004783, Response, 1113 >
< 159, 290, 3303.5310327256148, Response, 1113 >
< 290, 29, 3304.348951698518, Response, 1113 >
< 29, 0, 3306.28958045866, Response, 1113 >
1117:
< 0, 29, 249.15668362051994, Request, 1117 >
< 29, 290, 250.3905084501664, Request, 1117 >
< 290, 159, 251.01893069233935, Request, 1117 >
< 159, 329, 252.13294869473887, Request, 1117 >
< 329, 244, 253.40220989266535, Request, 1117 >
< 244, 329, 254.4218928913176, Response, 1117 >
< 329, 159, 256.03808267856726, Response, 1117 >
< 159, 382, 256.9095196503447, Request, 1117 >
< 382, 294, 258.5722246312622, Request, 1117 >
< 294, 382, 260.0264302421639, Response, 1117 >
< 382, 159, 261.79274937391875, Response, 1117 >
< 159, 290, 263.1720575177079, Response, 1117 >
< 290, 29, 264.50813779562594, Response, 1117 >
< 29, 0, 266.0313811611858, Response, 1117 >
1126:
< 0, 29, 2994.1132643028864, Request, 1126 >
< 29, 290, 2995.625587517147, Request, 1126 >
< 290, 159, 2997.5488551944077, Request, 1126 >
< 159, 382, 2999.062031576392, Request, 1126 >
< 382, 294, 2999.48163621969, Request, 1126 >
< 294, 382, 3000.905816163122, Response, 1126 >
< 382, 159, 3001.194661543794, Response, 1126 >
< 159, 329, 3001.796181060029, Request, 1126 >
< 329, 244, 3003.5854416495, Request, 1126 >
< 244, 329, 3004.079015874875, Response, 1126 >
< 329, 159, 3004.353999200185, Response, 1126 >
< 159, 290, 3005.6528929316214, Response, 1126 >
< 290, 29, 3006.1216167750176, Response, 1126 >
< 29, 0, 3006.552916686505, Response, 1126 >
1190:
< 0, 29, 1758.2520078326963, Request, 1190 >
< 29, 290, 1759.8793908121784, Request, 1190 >
< 290, 159, 1760.9229239602817, Request, 1190 >
< 159, 329, 1762.0656164877962, Request, 1190 >
< 329, 244, 1763.2696147988747, Request, 1190 >
< 244, 329, 1764.4568177189062, Response, 1190 >
< 329, 159, 1765.5741677474896, Response, 1190 >
< 159, 382, 1767.3997339583877, Request, 1190 >
< 382, 294, 1768.7281553705632, Request, 1190 >
< 294, 382, 1769.0748394467719, Response, 1190 >
< 382, 159, 1769.648847049004, Response, 1190 >
< 159, 290, 1770.0760118419034, Response, 1190 >
< 290, 29, 1771.7160791608248, Response, 1190 >
< 29, 0, 1773.5637622747531, Response, 1190 >
1241:
< 0, 29, 2151.303178475597, Request, 1241 >
< 29, 290, 2152.346692589237, Request, 1241 >
< 290, 159, 2154.3098051213133, Request, 1241 >
< 159, 382, 2155.80048662015, Request, 1241 >
< 382, 294, 2156.084670239358, Request, 1241 >
< 294, 382, 2157.8238817147812, Response, 1241 >
< 382, 159, 2159.2321385000155, Response, 1241 >
< 159, 329, 2160.9045520828226, Request, 1241 >
< 329, 244, 2161.5506073356423, Request, 1241 >
< 244, 329, 2162.0792975979084, Response, 1241 >
< 329, 159, 2163.9633864248117, Response, 1241 >
< 159, 290, 2165.4561420941004, Response, 1241 >
< 290, 29, 2166.0456797051766, Response, 1241 >
< 29, 0, 2166.2467888799206, Response, 1241 >
1247:
< 0, 29, 2980.3202622626795, Request, 1247 >
< 29, 290, 2981.4867072382135, Request, 1247 >
< 290, 159, 2983.256509300878, Request, 1247 >
< 159, 329, 2984.7909837043962, Request, 1247 >
< 329, 244, 2985.143839592139, Request, 1247 >
< 244, 329, 2986.964819877636, Response, 1247 >
< 329, 159, 2988.6659810981428, Response, 1247 >
< 159, 382, 2990.1958955095292, Request, 1247 >
< 382, 294, 2991.247212638003, Request, 1247 >
< 294, 382, 2991.669036228737, Response, 1247 >
< 382, 159, 2993.5679018921583, Response, 1247 >
< 159, 290, 2994.7663219741858, Response, 1247 >
< 290, 29, 2995.1534307548486, Response, 1247 >
< 29, 0, 2995.5851456779387, Response, 1247 >
1272:
< 0, 29, 3009.380015006318, Request, 1272 >
< 29, 290, 3011.1704681686624, Request, 1272 >
< 290, 159, 3013.0037523520127, Request, 1272 >
< 159, 329, 3014.2750053116697, Request, 1272 >
< 329, 244, 3016.1961628278323, Request, 1272 >
< 244, 329, 3016.6941137504145, Response, 1272 >
< 329, 159, 3018.203123622029, Response, 1272 >
< 159, 382, 3019.5910477136717, Request, 1272 >
< 382, 294, 3019.9126937861083, Request, 1272 >
< 294, 382, 3021.748005514746, Response, 1272 >
< 382, 159, 3023.5649415311264, Response, 1272 >
< 159, 290, 3025.5415306009886, Response, 1272 >
< 290, 29, 3027.2194474192956, Response, 1272 >
< 29, 0, 3028.4140930110316, Response, 1272 >
1318:
< 0, 29, 1627.2164156116648, Request, 1318 >
< 29, 290, 1627.8228508944148, Request, 1318 >
< 290, 159, 1628.0681804584688, Request, 1318 >
< 159, 329, 1629.075303858315, Request, 1318 >
< 329, 244, 1629.954211593814, Request, 1318 >
< 244, 329, 1630.991003294633, Response, 1318 >
< 329, 159, 1632.9326416501583, Response, 1318 >
< 159, 382, 1634.60807512112, Request, 1318 >
< 382, 294, 1635.385434754197, Request, 1318 >
< 294, 382, 1635.6689061405127, Response, 1318 >
< 382, 159, 1636.9553539328992, Response, 1318 >
< 159, 290, 1637.9019739347402, Response, 1318 >
< 290, 29, 1638.2249131886624, Response, 1318 >
< 29, 0, 1639.508699465222, Response, 1318 >
1325:
< 0, 29, 106.6631442806656, Request, 1325 >
< 29, 290, 108.18239222873339, Request, 1325 >
< 290, 159, 109.23168160757892, Request, 1325 >
< 159, 329, 111.08272215303367, Request, 1325 >
< 329, 244, 111.82433933629748, Request, 1325 >
< 244, 329, 113.68985858126021, Response, 1325 >
< 329, 159, 114.01412042426767, Response, 1325 >
< 159, 382, 115.47906940127226, Request, 1325 >
< 382, 294, 116.91878954046376, Request, 1325 >
< 294, 382, 117.42869041184159, Response, 1325 >
< 382, 159, 117.94271968260678, Response, 1325 >
< 159, 290, 119.62065251494613, Response, 1325 >
< 290, 29, 121.5025146345767, Response, 1325 >
< 29, 0, 122.91377840063863, Response, 1325 >
1340:
< 0, 29, 1841.9392435034658, Request, 1340 >
< 29, 290, 1843.4366877514394, Request, 1340 >
< 290, 159, 1844.2216039655161, Request, 1340 >
< 159, 329, 1845.0844383604747, Request, 1340 >
< 329, 244, 1846.3116804165843, Request, 1340 >
< 244, 329, 1847.3285758774978, Response, 1340 >
< 329, 159, 1848.0075510939735, Response, 1340 >
< 159, 382, 1848.7028291724378, Request, 1340 >
< 382, 294, 1849.3243527935622, Request, 1340 >
< 294, 382, 1851.1868678114317, Response, 1340 >
< 382, 159, 1852.9172564840237, Response, 1340 >
< 159, 290, 1854.7281705430025, Response, 1340 >
< 290, 29, 1855.2827213767162, Response, 1340 >
< 29, 0, 1857.2539965199003, Response, 1340 >
1343:
< 0, 29, 1072.6541102288274, Request, 1343 >
< 29, 290, 1074.253448447085, Request, 1343 >
< 290, 159, 1075.8112122354373, Request, 1343 >
< 159, 329, 1076.8170227264318, Request, 1343 >
< 329, 244, 1077.1119878184388, Request, 1343 >
< 244, 329, 1078.5578629247927, Response, 1343 >
< 329, 159, 1079.6066619467229, Response, 1343 >
< 159, 382, 1080.614590764807, Request, 1343 >
< 382, 294, 1082.4263526811976, Request, 1343 >
< 294, 382, 1084.3511059396274, Response, 1343 >
< 382, 159, 1084.855901792816, Response, 1343 >
< 159, 290, 1085.8332556768712, Response, 1343 >
< 290, 29, 1086.156197875957, Response, 1343 >
< 29, 0, 1086.4988364345643, Response, 1343 >
1346:
< 0, 29, 2550.6424724314224, Request, 1346 >
< 29, 290, 2551.055946517719, Request, 1346 >
< 290, 159, 2551.6134356066104, Request, 1346 >
< 159, 329, 2552.2652906477456, Request, 1346 >
< 329, 244, 2552.4867047371526, Request, 1346 >
< 244, 329, 2554.010324028316, Response, 1346 >
< 329, 159, 2554.8356972349393, Response, 1346 >
< 159, 382, 2556.023459373229, Request, 1346 >
< 382, 294, 2557.650155130674, Request, 1346 >
< 294, 382, 2558.9244477850402, Response, 1346 >
< 382, 159, 2559.2835302221174, Response, 1346 >
< 159, 290, 2561.030673401471, Response, 1346 >
< 290, 29, 2561.7221091938554, Response, 1346 >
< 29, 0, 2563.264045161401, Response, 1346 >
1429:
< 0, 29, 3157.2848985661994, Request, 1429 >
< 29, 290, 3158.149218540309, Request, 1429 >
< 290, 159, 3158.655574786607, Request, 1429 >
< 159, 329, 3159.975791566894, Request, 1429 >
< 329, 244, 3160.756793644605, Request, 1429 >
< 244, 329, 3162.390072314211, Response, 1429 >
< 329, 159, 3163.4358118978485, Response, 1429 >
< 159, 382, 3165.101498009778, Request, 1429 >
< 382, 294, 3166.3843580462435, Request, 1429 >
< 294, 382, 3167.992149530545, Response, 1429 >
< 382, 159, 3168.381294365802, Response, 1429 >
< 159, 290, 3169.3870267780194, Response, 1429 >
< 290, 29, 3170.3565607704377, Response, 1429 >
< 29, 0, 3170.74386087041, Response, 1429 >
1457:
< 0, 29, 2012.0383773811243, Request, 1457 >
< 29, 290, 2013.9593777932173, Request, 1457 >
< 290, 159, 2014.6872254045227, Request, 1457 >
< 159, 382, 2016.672335625234, Request, 1457 >
< 382, 294, 2017.381372476439, Request, 1457 >
< 294, 382, 2018.8657438454222, Response, 1457 >
< 382, 159, 2019.1515514613689, Response, 1457 >
< 159, 329, 2020.9806787084467, Request, 1457 >
< 329, 244, 2021.709919035855, Request, 1457 >
< 244, 329, 2023.6095860713795, Response, 1457 >
< 329, 159, 2024.67566876906, Response, 1457 >
< 159, 290, 2026.263183271486, Response, 1457 >
< 290, 29, 2027.1859692905741, Response, 1457 >
< 29, 0, 2028.1266216539711, Response, 1457 >
1466:
< 0, 29, 2835.774046636189, Request, 1466 >
< 29, 290, 2836.6319947598786, Request, 1466 >
< 290, 159, 2837.900229158003, Request, 1466 >
< 159, 382, 2838.3359296584, Request, 1466 >
< 382, 294, 2839.2117827743014, Request, 1466 >
< 294, 382, 2841.1853711826216, Response, 1466 >
< 382, 159, 2842.749860966094, Response, 1466 >
< 159, 329, 2842.9807401745747, Request, 1466 >
< 329, 244, 2843.1887578176165, Request, 1466 >
< 244, 329, 2843.977861195297, Response, 1466 >
< 329, 159, 2844.200925128415, Response, 1466 >
< 159, 290, 2845.5622961683803, Response, 1466 >
< 290, 29, 2846.180027028161, Response, 1466 >
< 29, 0, 2846.711439589196, Response, 1466 >
1537:
< 0, 29, 1614.7515083346702, Request, 1537 >
< 29, 290, 1615.8990366782803, Request, 1537 >
< 290, 159, 1617.6418794734905, Request, 1537 >
< 159, 382, 1619.0429786074408, Request, 1537 >
< 382, 294, 1619.2576653171911, Request, 1537 >
< 294, 382, 1620.4442475140656, Response, 1537 >
< 382, 159, 1621.338451306232, Response, 1537 >
< 159, 329, 1623.3121000542053, Request, 1537 >
< 329, 244, 1624.8228654013628, Request, 1537 >
< 244, 329, 1626.082249515206, Response, 1537 >
< 329, 159, 1627.1876608648254, Response, 1537 >
< 159, 290, 1627.6198494236683, Response, 1537 >
< 290, 29, 1629.4098855039904, Response, 1537 >
< 29, 0, 1631.2909641992767, Response, 1537 >
1541:
< 0, 29, 2276.3623075787996, Request, 1541 >
< 29, 290, 2277.295277333497, Request, 1541 >
< 290, 159, 2277.63253056425, Request, 1541 >
< 159, 329, 2278.9107650383235, Request, 1541 >
< 329, 244, 2279.961245512284, Request, 1541 >
< 244, 329, 2281.1511198517333, Response, 1541 >
< 329, 159, 2281.568134529093, Response, 1541 >
< 159, 382, 2281.8484072844094, Request, 1541 >
< 382, 294, 2282.3336296648863, Request, 1541 >
< 294, 382, 2283.069886988433, Response, 1541 >
< 382, 159, 2283.9546441055572, Response, 1541 >
< 159, 290, 2284.6262389089643, Response, 1541 >
< 290, 29, 2285.494426190486, Response, 1541 >
< 29, 0, 2285.70732900703, Response, 1541 >
1560:
< 0, 29, 901.7553806312047, Request, 1560 >
< 29, 290, 902.9024823792483, Request, 1560 >
< 290, 159, 904.7062623518059, Request, 1560 >
< 159, 382, 906.4589334414414, Request, 1560 >
< 382, 294, 908.0065073329038, Request, 1560 >
< 294, 382, 908.3401214033619, Response, 1560 >
< 382, 159, 909.1027246644722, Response, 1560 >
< 159, 329, 910.2320829209658, Request, 1560 >
< 329, 244, 910.6419782829684, Request, 1560 >
< 244, 329, 912.1509710119582, Response, 1560 >
< 329, 159, 914.136105619598, Response, 1560 >
< 159, 290, 915.4585974401749, Response, 1560 >
< 290, 29, 916.8754418026426, Response, 1560 >
< 29, 0, 918.1548951734446, Response, 1560 >
1569:
< 0, 29, 2389.674833349025, Request, 1569 >
< 29, 290, 2390.8497700695802, Request, 1569 >
< 290, 159, 2391.956684774974, Request, 1569 >
< 159, 382, 2392.9029056787526, Request, 1569 >
< 382, 294, 2394.668929767768, Request, 1569 >
< 294, 382, 2395.4727764774548, Response, 1569 >
< 382, 159, 2396.185563805032, Response, 1569 >
< 159, 329, 2396.9984621882595, Request, 1569 >
< 329, 244, 2397.638233981062, Request, 1569 >
< 244, 329, 2399.013469424281, Response, 1569 >
< 329, 159, 2400.5062333605883, Response, 1569 >
< 159, 290, 2402.232903102381, Response, 1569 >
< 290, 29, 2403.407348187026, Response, 1569 >
< 29, 0, 2404.185165221628, Response, 1569 >
1612:
< 0, 29, 1181.57358750337, Request, 1612 >
< 29, 290, 1182.541624315522, Request, 1612 >
